Name,Gender,Religion,Cast,Country
shivaji,Male,hindu,,India
shivakant,Male,hindu,,India
shivakanti,Male,hindu,,India
shivakishor,Male,hindu,,India
shivalal,Male,hindu,,India
shivali,Male,hindu,,India
shivam,Male,hindu,,India
shivamohan,Male,hindu,,India
shivanand,Male,hindu,,India
shivanarayan,Male,hindu,,India
shivanath,Male,hindu,,India
shivangi,Male,hindu,,India
shivani,Male,hindu,,India
shivaom,Male,hindu,,India
shivapal,Male,hindu,,India
shivapala,Male,hindu,,India
shivaprakash,Male,hindu,,India
shivaprasad,Male,hindu,,India
shivapratap,Male,hindu,,India
shivaprtap,Male,hindu,,India
shivapyari,Male,hindu,,India
shivaraj,Male,hindu,,India
shivaraja,Male,hindu,,India
shivaram,Male,hindu,,India
shivarama,Male,hindu,,India
shivarani,Male,hindu,,India
shivasagar,Male,hindu,,India
shivavir,Male,hindu,,India
shivcharan,Male,hindu,,India
shivdatt,Male,hindu,,India
shivdayal,Male,hindu,,India
shivendra,Male,hindu,,India
shivji,Male,hindu,,India
shivkali,Male,hindu,,India
shivkaran,Male,hindu,,India
shivm,Male,hindu,,India
shivmangal,Male,hindu,,India
shivmohn,Male,hindu,,India
shivnandan,Male,hindu,,India
shivnarayan,Male,hindu,,India
shivnath,Male,hindu,,India
shivnrain,Male,hindu,,India
shivom,Male,hindu,,India
shivpal,Male,hindu,,India
shivraj,Male,hindu,,India
shivram,Male,hindu,,India
shivrani,Male,hindu,,India
shivratan,Male,hindu,,India
shivsaran,Male,hindu,,India
shivshankar,Male,hindu,,India
shivsharan,Male,hindu,,India
shivvati,Male,hindu,,India
shivvir,Male,hindu,,India
shobha,Male,hindu,,India
shobhadevi,Male,hindu,,India
shobharam,Male,hindu,,India
shobharani,Male,hindu,,India
shobhit,Male,hindu,,India
shobhna,Male,hindu,,India
shoev,Male,hindu,,India
shohel,Male,hindu,,India
shraddha,Male,hindu,,India
shree,Male,hindu,,India
shri,Male,hindu,,India
shrichand,Male,hindu,,India
shrichandra,Male,hindu,,India
shridayal,Male,hindu,,India
shridevi,Male,hindu,,India
shrikant,Male,hindu,,India
shrikanti,Male,hindu,,India
shrikashn,Male,hindu,,India
shrikishan,Male,hindu,,India
shrikrashn,Male,hindu,,India
shrikrishan,Male,hindu,,India
shrikrishn,Male,hindu,,India
shrikrishna,Female,hindu,,India
shrikrrishn,Female,hindu,,India
shrimati,Female,hindu,,India
shrimti,Female,hindu,,India
shrinarayan,Female,hindu,,India
shrinivas,Female,hindu,,India
shripal,Female,hindu,,India
shriprakash,Female,hindu,,India
shriram,Female,hindu,,India
shrivastav,Female,hindu,,India
shrivti,Female,hindu,,India
shruti,Female,hindu,,India
shubham,Female,hindu,,India
shubhm,Female,hindu,,India
shukla,Female,hindu,,India
shushila,Female,hindu,,India
shushma,Female,hindu,,India
shveta,Female,hindu,,India
shyam,Female,hindu,,India
shyama,Female,hindu,,India
shyamababu,Female,hindu,,India
shyamabeti,Female,hindu,,India
shyamabihari,Female,hindu,,India
shyamadevi,Female,hindu,,India
shyamakishor,Female,hindu,,India
shyamalal,Female,hindu,,India
shyamapal,Female,hindu,,India
shyamaprakash,Female,hindu,,India
shyamasihan,Female,hindu,,India
shyamasundar,Female,hindu,,India
shyamavir,Female,hindu,,India
shyamji,Female,hindu,,India
shyamkali,Female,hindu,,India
shyamlata,Female,hindu,,India
shyamnarayan,Female,hindu,,India
shyamu,Female,hindu,,India
shyamvati,Female,hindu,,India
sidadiki,Female,hindu,,India
siddaki,Female,hindu,,India
siddhagopal,Female,hindu,,India
siddhanath,Female,hindu,,India
siddhashri,Female,hindu,,India
siddhiki,Female,hindu,,India
siddiki,Female,hindu,,India
siddiqi,Female,hindu,,India
siddiqui,Female,hindu,,India
siddki,Female,hindu,,India
sieh,Female,hindu,,India
siengh,Female,hindu,,India
sih,Female,hindu,,India
sihan,Female,hindu,,India
sikandar,Female,hindu,,India
silochna,Female,hindu,,India
sima,Female,hindu,,India
simadebi,Female,hindu,,India
simadevi,Female,hindu,,India
simran,Female,hindu,,India
sinod,Female,hindu,,India
sintu,Female,hindu,,India
sipahi,Female,hindu,,India
sipahilal,Female,hindu,,India
sipahiram,Female,hindu,,India
siraj,Female,hindu,,India
sirajan,Female,hindu,,India
siroja,Female,hindu,,India
sisaudiya,Female,hindu,,India
sita,Female,hindu,,India
sitadevi,Female,hindu,,India
sitara,Female,hindu,,India
sitaram,Female,hindu,,India
sitarani,Female,hindu,,India
situ,Female,hindu,,India
siya,Female,hindu,,India
siyadevi,Female,hindu,,India
siyadulari,Female,hindu,,India
siyapyari,Male,hindu,,India
siyaram,Male,hindu,,India
siyarani,Male,hindu,,India
siyavati,Male,hindu,,India
siyavti,Male,hindu,,India
smita,Male,hindu,,India
snahelta,Male,hindu,,India
sneh,Male,hindu,,India
snehalta,Male,hindu,,India
sobha,Male,hindu,,India
sobran,Male,hindu,,India
sobrana,Male,hindu,,India
sohan,Male,hindu,,India
sohanalal,Male,hindu,,India
sohel,Male,hindu,,India
solanki,Male,hindu,,India
somanath,Male,hindu,,India
sombati,Male,hindu,,India
somkali,Male,hindu,,India
somvati,Male,hindu,,India
sona,Male,hindu,,India
sonadevi,Male,hindu,,India
sonal,Male,hindu,,India
sonali,Male,hindu,,India
sonam,Male,hindu,,India
sonapal,Male,hindu,,India
sonashri,Male,hindu,,India
sonatara,Male,hindu,,India
sonavti,Male,hindu,,India
sonelal,Male,hindu,,India
soneshri,Male,hindu,,India
soni,Male,hindu,,India
sonidevi,Male,hindu,,India
sonika,Male,hindu,,India
soniya,Male,hindu,,India
sonkali,Male,hindu,,India
sonkli,Male,hindu,,India
sonm,Male,hindu,,India
sonmati,Male,hindu,,India
sonoo,Male,hindu,,India
sonpal,Male,hindu,,India
sontara,Male,hindu,,India
sonu,Male,hindu,,India
sonvati,Male,hindu,,India
sooraj,Male,hindu,,India
soorj,Male,hindu,,India
soorjpal,Male,hindu,,India
sovran,Male,hindu,,India
sovrana,Male,hindu,,India
sovranalal,Male,hindu,,India
sualal,Male,hindu,,India
subah,Male,hindu,,India
subedar,Male,hindu,,India
subha,Male,hindu,,India
subhadra,Male,hindu,,India
subhash,Male,hindu,,India
subhashchand,Male,hindu,,India
subhashchandra,Male,hindu,,India
subhashini,Male,hindu,,India
subi,Male,hindu,,India
subodh,Male,hindu,,India
sucheta,Male,hindu,,India
sudama,Male,hindu,,India
sudamadevi,Male,hindu,,India
sudesh,Male,hindu,,India
sudha,Male,hindu,,India
sudhadevi,Male,hindu,,India
sudhakar,Male,hindu,,India
sudhanshoo,Male,hindu,,India
sudhanshu,Male,hindu,,India
sudhar,Male,hindu,,India
sudharani,Male,hindu,,India
sudhir,Male,hindu,,India
sudhish,Male,hindu,,India
sudhra,Male,hindu,,India
sudip,Female,hindu,,India
sudish,Female,hindu,,India
sughrashri,Female,hindu,,India
sugra,Female,hindu,,India
sugriv,Female,hindu,,India
suhaga,Female,hindu,,India
suhagvati,Female,hindu,,India
suhana,Female,hindu,,India
suhil,Female,hindu,,India
sujata,Female,hindu,,India
sujit,Female,hindu,,India
sujja,Female,hindu,,India
sukhadev,Female,hindu,,India
sukhadevi,Female,hindu,,India
sukhalal,Female,hindu,,India
sukhapal,Female,hindu,,India
sukharam,Female,hindu,,India
sukharani,Female,hindu,,India
sukhavasi,Female,hindu,,India
sukhavir,Female,hindu,,India
sukhdev,Female,hindu,,India
sukhdevi,Female,hindu,,India
sukhendra,Female,hindu,,India
sukhi,Female,hindu,,India
sukhram,Female,hindu,,India
sukhrani,Male,hindu,,India
sukhvir,Male,hindu,,India
sukirti,Male,hindu,,India
sulekha,Male,hindu,,India
sulochna,Male,hindu,,India
suman,Male,hindu,,India
sumer,Male,hindu,,India
sumit,Male,hindu,,India
sumita,Male,hindu,,India
sumitra,Male,hindu,,India
sumitradevi,Male,hindu,,India
sumn,Male,hindu,,India
sumnadevi,Male,hindu,,India
sumnalta,Male,hindu,,India
sunaina,Male,hindu,,India
sundar,Male,hindu,,India
sundaralal,Male,hindu,,India
sundari,Male,hindu,,India
suneeta,Male,hindu,,India
sunil,Male,hindu,,India
sunila,Male,hindu,,India
sunit,Male,hindu,,India
sunita,Male,hindu,,India
sunitadevi,Male,hindu,,India
supriya,Male,hindu,,India
suraj,Female,hindu,,India
surajadevi,Female,hindu,,India
surajavti,Female,hindu,,India
surajit,Female,hindu,,India
surbhi,Female,hindu,,India
surendra,Female,hindu,,India
surendrapal,Female,hindu,,India
suresh,Female,hindu,,India
suresha,Female,hindu,,India
sureshchadran,Female,hindu,,India
sureshchand,Female,hindu,,India
sureshchandra,Female,hindu,,India
surja,Female,hindu,,India
surjabhan,Female,hindu,,India
surjadevi,Female,hindu,,India
surjamukhi,Female,hindu,,India
surjan,Female,hindu,,India
surjapal,Female,hindu,,India
surjaprasad,Female,hindu,,India
surjavti,Female,hindu,,India
surjit,Female,hindu,,India
suruchi,Female,hindu,,India
suryakant,Female,hindu,,India
suryaprakash,Female,hindu,,India
sushil,Female,hindu,,India
sushila,Male,hindu,,India
sushiladevi,Male,hindu,,India
sushilchandra,Male,hindu,,India
sushma,Male,hindu,,India
sushmadevi,Male,hindu,,India
sushmita,Male,hindu,,India
sushuma,Male,hindu,,India
susila,Male,hindu,,India
suvedar,Male,hindu,,India
suvina,Male,hindu,,India
suvodh,Male,hindu,,India
svadesh,Male,hindu,,India
svamidayal,Male,hindu,,India
svarup,Male,hindu,,India
svati,Male,hindu,,India
sveta,Male,hindu,,India
sviti,Male,hindu,,India
tahasiladar,Male,hindu,,India
taji,Male,hindu,,India
takadiran,Male,hindu,,India
takdiran,Male,hindu,,India
tanu,Male,hindu,,India
tanuja,Male,hindu,,India
tara,Male,hindu,,India
tarachandra,Male,hindu,,India
taradevi,Female,hindu,,India
tarana,Female,hindu,,India
taravati,Female,hindu,,India
taravti,Female,hindu,,India
tarik,Female,hindu,,India
tarun,Female,hindu,,India
taskin,Female,hindu,,India
teja,Female,hindu,,India
tejapal,Female,hindu,,India
tejaram,Female,hindu,,India
tejbahadur,Female,hindu,,India
tejram,Female,hindu,,India
tejvati,Female,hindu,,India
tikaram,Female,hindu,,India
tilak,Female,hindu,,India
tilka,Female,hindu,,India
tilkaram,Female,hindu,,India
tillu,Female,hindu,,India
tinkoo,Female,hindu,,India
tinku,Female,hindu,,India
tirth,Female,hindu,,India
titu,Female,hindu,,India
tivari,Female,hindu,,India
tiwari,Female,hindu,,India
tomar,Female,hindu,,India
tomr,Female,hindu,,India
totaram,Female,hindu,,India
trimohan,Female,hindu,,India
tripathi,Female,hindu,,India
tripti,Female,hindu,,India
trivedi,Female,hindu,,India
triveni,Female,hindu,,India
tukaman,Female,hindu,,India
tularam,Female,hindu,,India
tulasiram,Female,hindu,,India
tulla,Female,hindu,,India
tulsi,Female,hindu,,India
ubais,Female,hindu,,India
udayvir,Female,hindu,,India
udhan,Female,hindu,,India
udhna,Female,hindu,,India
udhnalal,Female,hindu,,India
udyabhan,Female,hindu,,India
udyabhana,Female,hindu,,India
udyanarayan,Female,hindu,,India
udyapratap,Female,hindu,,India
udyapratapa,Female,hindu,,India
udyavir,Female,hindu,,India
udyavira,Female,hindu,,India
ujagar,Female,hindu,,India
ujala,Male,hindu,,India
ulla,Male,hindu,,India
uma,Male,hindu,,India
umadevi,Male,hindu,,India
umakant,Male,hindu,,India
umakanti,Male,hindu,,India
umanath,Male,hindu,,India
umashankar,Male,hindu,,India
umesh,Male,hindu,,India
umesha,Male,hindu,,India
umeshchand,Male,hindu,,India
umeshchandra,Male,hindu,,India
umirla,Male,hindu,,India
umirladevi,Male,hindu,,India
upadesh,Male,hindu,,India
upasna,Male,hindu,,India
updesh,Male,hindu,,India
upendra,Male,hindu,,India
upma,Male,hindu,,India
uramila,Male,hindu,,India
urmila,Male,hindu,,India
urmiladevi,Male,hindu,,India
urvashi,Male,hindu,,India
usaman,Male,hindu,,India
usha,Male,hindu,,India
ushadevi,Male,hindu,,India
usim,Male,hindu,,India
usman,Male,hindu,,India
uttam,Male,hindu,,India
uvais,Male,hindu,,India
uvaish,Male,hindu,,India
vadama,Male,hindu,,India
vahadur,Male,hindu,,India
vahidan,Male,hindu,,India
vaibhav,Male,hindu,,India
vaibhv,Male,hindu,,India
vaijanath,Male,hindu,,India
vais,Male,hindu,,India
vajid,Male,hindu,,India
vakil,Male,hindu,,India
vala,Male,hindu,,India
valastar,Male,hindu,,India
valavir,Male,hindu,,India
valistar,Male,hindu,,India
valram,Male,hindu,,India
vandana,Male,hindu,,India
vandna,Male,hindu,,India
vano,Male,hindu,,India
vanon,Male,hindu,,India
vanshi,Male,hindu,,India
vanshilal,Female,hindu,,India
vantu,Female,hindu,,India
varan,Female,hindu,,India
varis,Female,hindu,,India
varish,Female,hindu,,India
varisi,Female,hindu,,India
varma,Female,hindu,,India
varmadin,Female,hindu,,India
varsha,Female,hindu,,India
varsi,Female,hindu,,India
varun,Female,hindu,,India
vasant,Female,hindu,,India
vasanti,Female,hindu,,India
vasantidevi,Female,hindu,,India
vashim,Female,hindu,,India
vasudev,Female,hindu,,India
vateshvar,Female,hindu,,India
vatham,Female,hindu,,India
vathm,Female,hindu,,India
vati,Female,hindu,,India
vavita,Female,hindu,,India
vavli,Female,hindu,,India
vavoo,Female,hindu,,India
vavu,Female,hindu,,India
vebi,Female,hindu,,India
vechelal,Male,hindu,,India
vedapal,Male,hindu,,India
vedaprakash,Male,hindu,,India
vedaprkash,Male,hindu,,India
vedaram,Male,hindu,,India
vedashri,Male,hindu,,India
vedmati,Male,hindu,,India
vedprakash,Male,hindu,,India
vedram,Male,hindu,,India
vedvati,Male,hindu,,India
veer,Male,hindu,,India
veg,Male,hindu,,India
vegam,Male,hindu,,India
vegm,Male,hindu,,India
vegmat,Male,hindu,,India
verma,Male,hindu,,India
veti,Male,hindu,,India
vevi,Male,hindu,,India
vibha,Male,hindu,,India
vidhadevi,Male,hindu,,India
vidharam,Male,hindu,,India
vidhavti,Male,hindu,,India
vidhyavati,Male,hindu,,India
vidya,Male,hindu,,India
vidyadevi,Male,hindu,,India
vidyaram,Male,hindu,,India
vidyasagar,Male,hindu,,India
vidyavati,Male,hindu,,India
vidyavti,Male,hindu,,India
vighavti,Male,hindu,,India
vihari,Male,hindu,,India
vijarani,Male,hindu,,India
vijay,Male,hindu,,India
vijaya,Male,hindu,,India
vijendra,Male,hindu,,India
vijya,Male,hindu,,India
vijyabahadur,Male,hindu,,India
vijyalakshmi,Male,hindu,,India
vijyapal,Male,hindu,,India
vijyarani,Male,hindu,,India
vijyi,Male,hindu,,India
vikas,Male,hindu,,India
vikash,Male,hindu,,India
vikesh,Male,hindu,,India
vikram,Male,hindu,,India
vikrama,Male,hindu,,India
vikrant,Male,hindu,,India
vilakis,Male,hindu,,India
vilakish,Male,hindu,,India
vilakisha,Male,hindu,,India
vilal,Male,hindu,,India
vilas,Male,hindu,,India
vilash,Male,hindu,,India
vimal,Male,hindu,,India
vimaladebi,Male,hindu,,India
vimaladevi,Male,hindu,,India
vimalesh,Male,hindu,,India
viml,Male,hindu,,India
vimla,Male,hindu,,India
vimladevi,Male,hindu,,India
vimlesh,Male,hindu,,India
vina,Male,hindu,,India
vinadevi,Male,hindu,,India
vinay,Male,hindu,,India
vinaya,Male,hindu,,India
vindeshvari,Male,hindu,,India
vindu,Male,hindu,,India
vineeta,Male,hindu,,India
vinesh,Male,hindu,,India
vinit,Male,hindu,,India
vinita,Male,hindu,,India
vinitadevi,Male,hindu,,India
vinod,Male,hindu,,India
vinoda,Male,hindu,,India
vinodni,Male,hindu,,India
vinoo,Male,hindu,,India
vinu,Male,hindu,,India
vinya,Male,hindu,,India
vipan,Male,hindu,,India
vipin,Male,hindu,,India
vipn,Male,hindu,,India
vir,Male,hindu,,India
vira,Male,hindu,,India
virabhan,Male,hindu,,India
virapal,Male,hindu,,India
viraprtap,Male,hindu,,India
viravti,Male,hindu,,India
virbahadur,Male,hindu,,India
virbhan,Male,hindu,,India
viredran,Male,hindu,,India
virend,Male,hindu,,India
virendra,Male,hindu,,India
virendrasihan,Male,hindu,,India
viresh,Male,hindu,,India
virju,Male,hindu,,India
virmati,Male,hindu,,India
viroo,Male,hindu,,India
virpal,Male,hindu,,India
viru,Male,hindu,,India
virval,Male,hindu,,India
virvati,Female,hindu,,India
vishal,Female,hindu,,India
vishambhar,Female,hindu,,India
vishanudayal,Female,hindu,,India
visharam,Female,hindu,,India
visheshvar,Female,hindu,,India
vishnu,Female,hindu,,India
vishram,Female,hindu,,India
vishrama,Female,hindu,,India
vishuna,Female,hindu,,India
vishunadevi,Female,hindu,,India
vishundayal,Female,hindu,,India
vishvanath,Female,hindu,,India
vishvas,Female,hindu,,India
vitan,Female,hindu,,India
vitanashri,Female,hindu,,India
vitani,Female,hindu,,India
vitiya,Female,hindu,,India
vitola,Female,hindu,,India
vitoladevi,Female,hindu,,India
vitoli,Female,hindu,,India
vitolidevi,Female,hindu,,India
vitta,Female,hindu,,India
vittan,Female,hindu,,India
vittanadevi,Female,hindu,,India
vitti,Male,hindu,,India
vitto,Male,hindu,,India
vittodevi,Male,hindu,,India
vitula,Male,hindu,,India
vivek,Male,hindu,,India
vivekanand,Male,hindu,,India
vrajakishor,Male,hindu,,India
vrajarani,Male,hindu,,India
vrajesh,Male,hindu,,India
vrajnandan,Male,hindu,,India
vrijakishor,Male,hindu,,India
vrijamohan,Male,hindu,,India
vrijarani,Male,hindu,,India
vrijesh,Male,hindu,,India
vrjesh,Male,hindu,,India
yadaram,Male,hindu,,India
yadav,Male,hindu,,India
yadunath,Male,hindu,,India
yaduvir,Male,hindu,,India
yadv,Male,hindu,,India
yashapal,Male,hindu,,India
yashoda,Male,hindu,,India
yatendra,Male,hindu,,India
yogendra,Male,hindu,,India
yogendrakumar,Male,hindu,,India
yogendranath,Male,hindu,,India
yogendransingh,Male,hindu,,India
yogendrasingh,Male,hindu,,India
yogenshakumar,Male,hindu,,India
yogesh,Male,hindu,,India
yogeshakumar,Male,hindu,,India
yogeshchandra,Male,hindu,,India
yogeshkumar,Male,hindu,,India
yuhondrasingh,Male,hindu,,India
zabrasingh,Male,hindu,,India
ashok,Male,hindu,,India
ramlakhan,Male,hindu,,India
brij,Male,hindu,,India

